category,image,model,roi_id,area_px,mean_intensity,gap_with_prev_roi
---,CATEGORY: ANGLE,---,---,---,---,---
contrast,cmp_contrast_024.png,midas,2,2205,114.9,41.24
contrast,cmp_contrast_033.png,orig,1,930,33.0,0.0
contrast,cmp_contrast_033.png,midas,1,930,155.48,0.0
contrast,cmp_contrast_033.png,orig,2,1368,240.0,207.0
contrast,cmp_contrast_033.png,midas,2,1368,129.9,25.58
contrast,cmp_contrast_041.png,orig,1,825,41.0,0.0
contrast,cmp_contrast_041.png,midas,1,825,158.1,0.0
contrast,cmp_contrast_041.png,orig,2,1485,240.0,199.0
contrast,cmp_contrast_041.png,midas,2,1485,126.82,31.28
contrast,cmp_contrast_049.png,orig,1,960,49.0,0.0
contrast,cmp_contrast_049.png,midas,1,960,158.91,0.0
contrast,cmp_contrast_049.png,orig,2,2016,240.0,191.0
contrast,cmp_contrast_049.png,midas,2,2016,132.54,26.37
contrast,cmp_contrast_057.png,orig,1,990,57.0,0.0
contrast,cmp_contrast_057.png,midas,1,990,161.49,0.0
contrast,cmp_contrast_057.png,orig,2,2142,240.0,183.0
contrast,cmp_contrast_057.png,midas,2,2142,135.84,25.65
contrast,cmp_contrast_066.png,orig,1,1064,66.0,0.0
contrast,cmp_contrast_066.png,midas,1,1064,166.72,0.0
contrast,cmp_contrast_066.png,orig,2,1776,240.0,174.0
contrast,cmp_contrast_066.png,midas,2,1776,140.73,25.99
contrast,cmp_contrast_074.png,orig,1,1023,74.0,0.0
contrast,cmp_contrast_074.png,midas,1,1023,174.83,0.0
contrast,cmp_contrast_074.png,orig,2,1584,240.0,166.0
contrast,cmp_contrast_074.png,midas,2,1584,151.73,23.1
contrast,cmp_contrast_082.png,orig,1,1230,82.0,0.0
contrast,cmp_contrast_082.png,midas,1,1230,181.53,0.0
contrast,cmp_contrast_082.png,orig,2,2628,240.0,158.0
contrast,cmp_contrast_082.png,midas,2,2628,152.53,29.0
contrast,cmp_contrast_091.png,orig,1,1806,91.0,0.0
contrast,cmp_contrast_091.png,midas,1,1806,182.28,0.0
contrast,cmp_contrast_091.png,orig,2,1540,240.0,149.0
contrast,cmp_contrast_091.png,midas,2,1540,156.32,25.96
contrast,cmp_contrast_099.png,orig,1,1320,99.0,0.0
contrast,cmp_contrast_099.png,midas,1,1320,181.27,0.0
contrast,cmp_contrast_099.png,orig,2,1472,240.0,141.0
contrast,cmp_contrast_099.png,midas,2,1472,155.4,25.87
contrast,cmp_contrast_107.png,orig,1,1755,107.0,0.0
contrast,cmp_contrast_107.png,midas,1,1755,182.78,0.0
contrast,cmp_contrast_107.png,orig,2,2596,240.0,133.0
contrast,cmp_contrast_107.png,midas,2,2596,162.32,20.46
contrast,cmp_contrast_115.png,orig,1,1326,115.0,0.0
contrast,cmp_contrast_115.png,midas,1,1326,186.15,0.0
contrast,cmp_contrast_115.png,orig,2,1880,240.0,125.0
contrast,cmp_contrast_115.png,midas,2,1880,166.29,19.86
contrast,cmp_contrast_124.png,orig,1,992,124.0,0.0
contrast,cmp_contrast_124.png,midas,1,992,189.78,0.0
contrast,cmp_contrast_124.png,orig,2,1170,240.0,116.0
contrast,cmp_contrast_124.png,midas,2,1170,173.79,15.99
contrast,cmp_contrast_132.png,orig,1,928,132.0,0.0
contrast,cmp_contrast_132.png,midas,1,928,192.69,0.0
contrast,cmp_contrast_132.png,orig,2,1247,240.0,108.0
contrast,cmp_contrast_132.png,midas,2,1247,175.46,17.23
contrast,cmp_contrast_140.png,orig,1,1404,140.0,0.0
contrast,cmp_contrast_140.png,midas,1,1404,194.71,0.0
contrast,cmp_contrast_140.png,orig,2,2014,240.0,100.0
contrast,cmp_contrast_140.png,midas,2,2014,178.42,16.29
contrast,cmp_contrast_148.png,orig,1,1394,148.0,0.0
contrast,cmp_contrast_148.png,midas,1,1394,196.7,0.0
contrast,cmp_contrast_148.png,orig,2,1800,240.0,92.0
contrast,cmp_contrast_148.png,midas,2,1800,180.54,16.16
contrast,cmp_contrast_157.png,orig,1,2021,157.0,0.0
contrast,cmp_contrast_157.png,midas,1,2021,198.55,0.0
contrast,cmp_contrast_157.png,orig,2,2340,240.0,83.0
contrast,cmp_contrast_157.png,midas,2,2340,180.08,18.47
contrast,cmp_contrast_165.png,orig,1,1295,165.0,0.0
contrast,cmp_contrast_165.png,midas,1,1295,197.43,0.0
contrast,cmp_contrast_165.png,orig,2,936,240.0,75.0
contrast,cmp_contrast_165.png,midas,2,936,183.68,13.75
contrast,cmp_contrast_173.png,orig,1,930,173.0,0.0
contrast,cmp_contrast_173.png,midas,1,930,185.05,0.0
contrast,cmp_contrast_173.png,orig,2,1000,240.0,67.0
contrast,cmp_contrast_173.png,midas,2,1000,176.57,8.48
contrast,cmp_contrast_182.png,orig,1,990,182.0,0.0
contrast,cmp_contrast_182.png,midas,1,990,174.18,0.0
contrast,cmp_contrast_182.png,orig,2,1734,240.0,58.0
contrast,cmp_contrast_182.png,midas,2,1734,164.27,9.91
contrast,cmp_contrast_190.png,orig,1,1520,190.0,0.0
contrast,cmp_contrast_190.png,midas,1,1520,165.4,0.0
contrast,cmp_contrast_190.png,orig,2,1938,240.0,50.0
contrast,cmp_contrast_190.png,midas,2,1938,159.0,6.4
contrast,cmp_contrast_198.png,orig,1,1258,198.0,0.0
contrast,cmp_contrast_198.png,midas,1,1258,157.96,0.0
contrast,cmp_contrast_198.png,orig,2,1189,240.0,42.0
contrast,cmp_contrast_198.png,midas,2,1189,152.47,5.49
contrast,cmp_contrast_206.png,orig,1,1312,206.0,0.0
contrast,cmp_contrast_206.png,midas,1,1312,148.69,0.0
contrast,cmp_contrast_206.png,orig,2,962,240.0,34.0
contrast,cmp_contrast_206.png,midas,2,962,149.14,0.45
contrast,cmp_contrast_215.png,orig,1,1512,215.0,0.0
contrast,cmp_contrast_215.png,midas,1,1512,142.58,0.0
contrast,cmp_contrast_215.png,orig,2,1976,240.0,25.0
contrast,cmp_contrast_215.png,midas,2,1976,143.44,0.86
contrast,cmp_contrast_223.png,orig,1,1053,223.0,0.0
contrast,cmp_contrast_223.png,midas,1,1053,141.39,0.0
contrast,cmp_contrast_223.png,orig,2,1518,240.0,17.0
contrast,cmp_contrast_223.png,midas,2,1518,143.81,2.42
contrast,cmp_contrast_231.png,orig,1,1242,231.0,0.0
contrast,cmp_contrast_231.png,midas,1,1242,144.61,0.0
contrast,cmp_contrast_231.png,orig,2,899,240.0,9.0
contrast,cmp_contrast_231.png,midas,2,899,142.29,2.32
contrast,cmp_contrast_240.png,orig,1,1008,240.0,0.0
contrast,cmp_contrast_240.png,midas,1,1008,104.43,0.0
contrast,cmp_contrast_240.png,orig,2,1160,240.0,0.0
contrast,cmp_contrast_240.png,midas,2,1160,102.54,1.89
---,CATEGORY: EBBINGHAUS,---,---,---,---,---
ebbinghaus,cmp_ebbinghaus_000.png,orig,1,1184,150.0,0.0
ebbinghaus,cmp_ebbinghaus_000.png,midas,1,1184,215.96,0.0
ebbinghaus,cmp_ebbinghaus_000.png,orig,2,961,200.0,50.0
ebbinghaus,cmp_ebbinghaus_000.png,midas,2,961,127.57,88.39
ebbinghaus,cmp_ebbinghaus_001.png,orig,1,1428,150.0,0.0
ebbinghaus,cmp_ebbinghaus_001.png,midas,1,1428,219.63,0.0
ebbinghaus,cmp_ebbinghaus_001.png,orig,2,1224,200.0,50.0
ebbinghaus,cmp_ebbinghaus_001.png,midas,2,1224,112.53,107.1
ebbinghaus,cmp_ebbinghaus_002.png,orig,1,1271,150.0,0.0
ebbinghaus,cmp_ebbinghaus_002.png,midas,1,1271,234.26,0.0
ebbinghaus,cmp_ebbinghaus_002.png,orig,2,1394,200.0,50.0
ebbinghaus,cmp_ebbinghaus_002.png,midas,2,1394,87.89,146.37
ebbinghaus,cmp_ebbinghaus_003.png,orig,1,1785,150.0,0.0
ebbinghaus,cmp_ebbinghaus_003.png,midas,1,1785,230.27,0.0
ebbinghaus,cmp_ebbinghaus_003.png,orig,2,1476,200.0,50.0
ebbinghaus,cmp_ebbinghaus_003.png,midas,2,1476,71.21,159.06
ebbinghaus,cmp_ebbinghaus_004.png,orig,1,1015,150.0,0.0
ebbinghaus,cmp_ebbinghaus_004.png,midas,1,1015,214.23,0.0
ebbinghaus,cmp_ebbinghaus_004.png,orig,2,1040,200.0,50.0
ebbinghaus,cmp_ebbinghaus_004.png,midas,2,1040,57.03,157.2
ebbinghaus,cmp_ebbinghaus_005.png,orig,1,1092,150.0,0.0
ebbinghaus,cmp_ebbinghaus_005.png,midas,1,1092,203.27,0.0
ebbinghaus,cmp_ebbinghaus_005.png,orig,2,460,200.0,50.0
ebbinghaus,cmp_ebbinghaus_005.png,midas,2,460,38.23,165.04
ebbinghaus,cmp_ebbinghaus_006.png,orig,1,704,150.0,0.0
ebbinghaus,cmp_ebbinghaus_006.png,midas,1,704,202.51,0.0
ebbinghaus,cmp_ebbinghaus_006.png,orig,2,780,200.0,50.0
ebbinghaus,cmp_ebbinghaus_006.png,midas,2,780,22.91,179.6
ebbinghaus,cmp_ebbinghaus_007.png,orig,1,1026,150.0,0.0
ebbinghaus,cmp_ebbinghaus_007.png,midas,1,1026,201.9,0.0
ebbinghaus,cmp_ebbinghaus_007.png,orig,2,1369,200.0,50.0
ebbinghaus,cmp_ebbinghaus_007.png,midas,2,1369,5.36,196.54
ebbinghaus,cmp_ebbinghaus_008.png,orig,1,1677,150.0,0.0
ebbinghaus,cmp_ebbinghaus_008.png,midas,1,1677,190.61,0.0
ebbinghaus,cmp_ebbinghaus_008.png,orig,2,2852,200.0,50.0
ebbinghaus,cmp_ebbinghaus_008.png,midas,2,2852,3.05,187.56
ebbinghaus,cmp_ebbinghaus_009.png,orig,1,1240,150.0,0.0
ebbinghaus,cmp_ebbinghaus_009.png,midas,1,1240,204.55,0.0
ebbinghaus,cmp_ebbinghaus_009.png,orig,2,1320,200.0,50.0
ebbinghaus,cmp_ebbinghaus_009.png,midas,2,1320,1.54,203.01
ebbinghaus,cmp_ebbinghaus_010.png,orig,1,1224,150.0,0.0
ebbinghaus,cmp_ebbinghaus_010.png,midas,1,1224,166.8,0.0
ebbinghaus,cmp_ebbinghaus_010.png,orig,2,1596,200.0,50.0
ebbinghaus,cmp_ebbinghaus_010.png,midas,2,1596,1.59,165.21
ebbinghaus,cmp_ebbinghaus_011.png,orig,1,1638,150.0,0.0
ebbinghaus,cmp_ebbinghaus_011.png,midas,1,1638,146.17,0.0
ebbinghaus,cmp_ebbinghaus_011.png,orig,2,980,200.0,50.0
ebbinghaus,cmp_ebbinghaus_011.png,midas,2,980,1.58,144.59
ebbinghaus,cmp_ebbinghaus_012.png,orig,1,1050,150.0,0.0
