category,image,model,roi_id,area_px,mean_intensity,gap_with_prev_roi
---,CATEGORY: AERIAL_PERSPECTIVE,---,---,---,---,---
blur_bias,cmp_blur_bias_003.png,orig,2,575,80.0,0.0
blur_bias,cmp_blur_bias_003.png,v1,2,575,123.61,110.99
blur_bias,cmp_blur_bias_003.png,v2,2,575,28.77,12.66
blur_bias,cmp_blur_bias_003.png,v3,2,575,79.8,41.42
blur_bias,cmp_blur_bias_004.png,orig,1,345,80.0,0.0
blur_bias,cmp_blur_bias_004.png,v1,1,345,237.41,0.0
blur_bias,cmp_blur_bias_004.png,v2,1,345,19.18,0.0
blur_bias,cmp_blur_bias_004.png,v3,1,345,35.64,0.0
blur_bias,cmp_blur_bias_004.png,orig,2,775,80.0,0.0
blur_bias,cmp_blur_bias_004.png,v1,2,775,137.78,99.63
blur_bias,cmp_blur_bias_004.png,v2,2,775,29.13,9.95
blur_bias,cmp_blur_bias_004.png,v3,2,775,88.13,52.49
blur_bias,cmp_blur_bias_005.png,orig,1,546,80.0,0.0
blur_bias,cmp_blur_bias_005.png,v1,1,546,238.45,0.0
blur_bias,cmp_blur_bias_005.png,v2,1,546,19.14,0.0
blur_bias,cmp_blur_bias_005.png,v3,1,546,31.4,0.0
blur_bias,cmp_blur_bias_005.png,orig,2,442,80.0,0.0
blur_bias,cmp_blur_bias_005.png,v1,2,442,156.49,81.96
blur_bias,cmp_blur_bias_005.png,v2,2,442,33.23,14.09
blur_bias,cmp_blur_bias_005.png,v3,2,442,72.12,40.72
blur_bias,cmp_blur_bias_006.png,orig,1,570,80.0,0.0
blur_bias,cmp_blur_bias_006.png,v1,1,570,238.83,0.0
blur_bias,cmp_blur_bias_006.png,v2,1,570,17.52,0.0
blur_bias,cmp_blur_bias_006.png,v3,1,570,31.12,0.0
blur_bias,cmp_blur_bias_006.png,orig,2,1292,80.0,0.0
blur_bias,cmp_blur_bias_006.png,v1,2,1292,166.1,72.73
blur_bias,cmp_blur_bias_006.png,v2,2,1292,31.14,13.62
blur_bias,cmp_blur_bias_006.png,v3,2,1292,57.96,26.84
blur_bias,cmp_blur_bias_007.png,orig,1,690,80.0,0.0
blur_bias,cmp_blur_bias_007.png,v1,1,690,238.67,0.0
blur_bias,cmp_blur_bias_007.png,v2,1,690,17.18,0.0
blur_bias,cmp_blur_bias_007.png,v3,1,690,30.74,0.0
blur_bias,cmp_blur_bias_007.png,orig,2,1596,80.0,0.0
blur_bias,cmp_blur_bias_007.png,v1,2,1596,185.85,52.82
blur_bias,cmp_blur_bias_007.png,v2,2,1596,33.13,15.95
blur_bias,cmp_blur_bias_007.png,v3,2,1596,41.18,10.44
blur_bias,cmp_blur_bias_008.png,orig,1,475,80.0,0.0
blur_bias,cmp_blur_bias_008.png,v1,1,475,238.59,0.0
blur_bias,cmp_blur_bias_008.png,v2,1,475,16.71,0.0
blur_bias,cmp_blur_bias_008.png,v3,1,475,23.79,0.0
blur_bias,cmp_blur_bias_008.png,orig,2,1353,80.0,0.0
blur_bias,cmp_blur_bias_008.png,v1,2,1353,189.42,49.17
blur_bias,cmp_blur_bias_008.png,v2,2,1353,31.77,15.06
blur_bias,cmp_blur_bias_008.png,v3,2,1353,25.03,1.24
blur_bias,cmp_blur_bias_009.png,orig,1,667,80.0,0.0
blur_bias,cmp_blur_bias_009.png,v1,1,667,240.87,0.0
blur_bias,cmp_blur_bias_009.png,v2,1,667,18.62,0.0
blur_bias,cmp_blur_bias_009.png,v3,1,667,50.65,0.0
